freq_sky_GHz,freq_rest_GHz,vel_kms,spec_mJybeam,espec_mJybeam
344.59907934489996,344.88783526367365,392.3284753994123,3.843832990276279,0.26589524653963925
344.6048749900922,344.8936357653118,387.2930094762304,3.98802791487171,0.2780759907743051
344.6106706352843,344.8994362669501,382.2575435530484,3.7676834357335656,0.26041857263502455
344.6164662804763,344.90523676858817,377.2220776299663,3.527106698984615,0.2426121698808493
344.6222619256684,344.91103727022636,372.1866117067843,3.384044752512261,0.23459218792860365
344.6280575708605,344.9168377718645,367.1511457836356,3.677913911323823,0.2563733334185382
344.6338532160526,344.92263827350274,362.1156798604869,3.7688131926540573,0.26405096213125306
344.63964886124467,344.928438775141,357.08021393727165,3.848590226893059,0.2699727444992296
344.64544450643683,344.9342392767792,352.044748014123,4.523367896499743,0.3115609730339027
344.6512401516289,344.94003977841726,347.0092820910076,4.242813480035716,0.2920792647247813
344.657035796821,344.94584028005545,341.97381616782565,4.3017409994149345,0.2957025903679806
344.6628314420131,344.9516407816937,336.93835024467694,4.165325648703036,0.28943923323176607
344.6686270872052,344.9574412833319,331.90288432146167,4.09453581703925,0.28458549226344865
344.6744227323973,344.9632417849701,326.86741839831296,4.4554661480421975,0.30772144702865245
344.6802183775893,344.96904228660827,321.8319524751976,4.204221842059851,0.2899438015105311
344.68601402278154,344.9748427882465,316.79648655204886,4.251427488753072,0.2921922264753009
344.69180966797364,344.98064328988465,311.7610206289002,4.43584823902757,0.30336907755796105
344.69760531316564,344.98644379152285,306.72555470571825,4.983903248171181,0.3436983923632372
344.70340095835786,344.9922442931611,301.6900887825363,4.95240085230151,0.34187531885692435
344.70919660354986,344.99804479479934,296.6546228593544,5.1503643618347805,0.35752859529880066
344.71499224874196,345.00384529643736,291.6191569362722,4.517829859815359,0.31421790178387754
344.7207878939341,345.0096457980756,286.58369101309023,4.1327756398785,0.284371955052851
344.7265835391262,345.0154462997138,281.54822508994164,4.273233085171692,0.2958622728034326
344.7323791843183,345.021246801352,276.51275916679293,3.7301907721204604,0.25695522059217457
344.73817482951034,345.02704730299024,271.47729324357766,3.638709789774029,0.24917758501878023
344.74397047470245,345.0328478046284,266.4418273204622,4.443145428671462,0.3067123411845231
344.74976611989456,345.03864830626657,261.40636139731356,4.627855486309472,0.3183285493866135
344.75556176508667,345.0444488079048,256.3708954741316,4.088410487511336,0.2844449374899946
344.7613574102788,345.05024930954295,251.3354295509829,4.4286744506901305,0.30731376246817566
344.7671530554709,345.0560498111812,246.29996362783425,4.468164239050054,0.310563586578862
344.772948700663,345.0618503128194,241.26449770461895,4.467052489951646,0.3071434347414764
344.77874434585505,345.06765081445747,236.2290317815036,4.514107580766047,0.31264292464202553
344.7845399910472,345.07345131609566,231.1935658583549,4.088505736776478,0.2801814099185227
344.79033563623926,345.07925181773385,226.1580999352062,4.546943220893708,0.3128595898552447
344.79613128143137,345.0850523193721,221.12263401202424,3.5809824431647836,0.24620808729241161
344.80192692662354,345.0908528210103,216.0871680888756,4.170351780114957,0.2877586357485424
344.8077225718156,345.0966533226485,211.05170216572688,3.5178344007626428,0.2427952948202035
344.8135182170076,345.10245382428667,206.0162362425782,4.354136065330657,0.30031426607717665
344.8193138621998,345.1082543259249,200.98077031939619,4.036557014813944,0.281150084445166
344.8251095073918,345.1140548275631,195.94530439624756,4.054594392500168,0.28647148648386933
344.830905152584,345.1198553292013,190.90983847309886,4.38795055898394,0.3022796367086737
344.83670079777613,345.12565583083943,185.8743725498836,4.592763262235671,0.31985048881154504
344.8424964429681,345.1314563324776,180.83890662676828,4.938813111722997,0.3413449451561293
344.84829208816024,345.1372568341158,175.80344070361954,4.567519357794313,0.31383759474556905
344.85408773335234,345.143057335754,170.76797478043756,4.162706723417249,0.2864299090088117
344.85988337854445,345.1488578373922,165.73250885728888,4.185621208557715,0.29081894786242257
344.86567902373656,345.1546583390304,160.6970429341402,3.9587289309498246,0.2732481511959031
344.8714746689286,345.16045884066864,155.66157701099152,4.060162452949736,0.28078831382201014
344.8772703141207,345.16625934230683,150.62611108780956,4.329296427409288,0.29846214799564885
344.88306595931283,345.1720598439449,145.59064516466088,4.41795124589468,0.3033633573674688
344.88886160450494,345.1778603455832,140.55517924151218,4.419903176181782,0.3078535803588129
344.89465724969705,345.1836608472213,135.51971331833022,4.62839071774288,0.31894598971303234
344.9004528948892,345.18946134885954,130.48424739518154,4.961519741221465,0.3424873344235166
344.90624854008115,345.19526185049773,125.44878147203285,4.112149872751383,0.28394431667258774
344.91204418527326,345.20106235213586,120.41331554888416,4.2302762228365856,0.29391908324636207
344.91783983046537,345.2068628537741,115.37784962570221,4.053788359597955,0.2809907308590812
344.9236354756576,345.2126633554123,110.34238370255352,4.388014092359476,0.30334894016460345
344.9294311208496,345.2184638570505,105.30691777940486,4.591253180888973,0.31808739438223854
344.9352267660417,345.2242643586887,100.27145185628945,4.208451394807785,0.2930164681927912
344.9410224112338,345.2300648603268,95.2359859330742,5.11446710592775,0.3564056566739228
344.94681805642585,345.235865361965,90.2005200099255,5.427841847903673,0.37977722133545855
344.95261370161796,345.24166586360326,85.1650540867768,5.500837501335455,0.38128888460878035
344.95840934681013,345.24746636524145,80.12958816359486,5.492458487411889,0.38193455031286305
344.96420499200224,345.25326686687964,75.09412224044618,4.822856584672281,0.3316034948245233
344.9700006371943,345.25906736851783,70.05865631733077,4.578295375163411,0.31935887907437943
344.9757962823864,345.264867870156,65.02319039411553,4.009951519820805,0.27691804571910345
344.9815919275785,345.2706683717942,59.987724470966846,3.8901873013519537,0.2723034886178061
344.9873875727706,345.2764688734324,54.952258547818154,4.195575311210412,0.2919818173919302
344.9931832179627,345.28226937507065,49.91679262463618,4.520121127291663,0.3120794905692094
344.99897886315483,345.28806987670873,44.88132670155408,3.988732943775959,0.2792445488213824
345.0047745083469,345.29387037834704,39.845860778338825,3.9666968971294723,0.27393100687813154
345.010570153539,345.2996708799852,34.81039485519015,4.6213347235657825,0.3185849422331375
345.01636579873116,345.30547138162336,29.774928932008176,4.033454667635956,0.2776666945415419
345.0221614439232,345.31127188326155,24.739463008859488,4.948002812496906,0.3403568310095735
345.0279570891153,345.31707238489975,19.70399708571081,5.4587633063271905,0.37704423919361124
345.0337527343074,345.3228728865379,14.668531162595412,4.783098054860794,0.33222896671422336
345.03954837949954,345.3286733881761,9.633065239380164,3.0196132319154847,0.22007895005493125
345.04534402469164,345.3344738898143,4.597599316231482,1.5899845132092045,0.11264763760746234
345.05113966988364,345.3402743914525,-0.4378666069504859,0.32381740474267307,0.039087231980286734
345.05693531507586,345.34607489309064,-5.473332530099168,0.559981414417501,0.04809504888248852
345.06273096026786,345.35187539472884,-10.50879845324785,0.5638726440917325,0.04771197311167344
345.06852660545997,345.357675896367,-15.544264376329966,0.8338549634802994,0.06121305790122444
345.0743222506522,345.3634763980053,-20.57973029954522,1.4305024440032688,0.10389685346968883
345.0801178958442,345.36927689964347,-25.615196222693896,1.3724742618180588,0.09369073342332777
345.0859135410363,345.37507740128166,-30.65066214590915,2.7660162897333156,0.1924368951487622
345.0917091862284,345.38087790291985,-35.68612806905783,3.229231578768588,0.224891465429484
345.09750483142045,345.38667840455804,-40.72159399213996,3.557670639220424,0.24565440309152226
345.10330047661256,345.39247890619623,-45.75705991528863,3.23246089081595,0.22202242948175263
345.10909612180467,345.3982794078344,-50.792525838503884,3.519410814885772,0.24046484853395086
345.11489176699683,345.40407990947267,-55.82799176165256,3.2729883757089913,0.22532574973718753
345.1206874121889,345.40988041111086,-60.86345768486781,3.1042749004507457,0.21531556926726256
345.126483057381,345.415680912749,-65.89892360801649,3.8634019762875766,0.2665222940906537
345.1322787025731,345.4214814143872,-70.93438953109862,3.539133682324621,0.24400526010743934
345.1380743477652,345.4272819160253,-75.9698554542473,3.78703127830274,0.2609887094586333
