freq_sky_GHz,freq_rest_GHz,vel_kms,spec_mJybeam,espec_mJybeam
344.59907934489996,344.8463903493854,428.30716596861237,7.425499870415384,0.35348644131928353
344.6048749900922,344.8521901539816,423.2723051536512,7.108327414707892,0.3401517876140961
344.6106706352843,344.8579899585779,418.23744433862333,6.891680334962174,0.3306213596683038
344.6164662804763,344.86378976317405,413.2025835237287,7.176167791235198,0.34291641639634485
344.6222619256684,344.86958956777033,408.1677227087675,6.790683161754229,0.3242466762160455
344.6280575708605,344.87538937236656,403.1328618937397,7.239046177953539,0.34460905327277186
344.6338532160526,344.88118917696283,398.0980010787785,6.690486458925846,0.3187184904321818
344.63964886124467,344.886988981559,393.0631402638172,7.021274810897586,0.3343348793250502
344.64544450643683,344.89278878615534,388.02827944878936,7.25569722563123,0.3443487412492936
344.6512401516289,344.89858859075144,382.9934186338948,6.712892415482608,0.3205315568792269
344.657035796821,344.90438839534767,377.9585578189336,7.146523248984777,0.340195059640678
344.6628314420131,344.91018819994383,372.92369700397234,7.060677735572481,0.33573233615485704
344.6686270872052,344.91598800454017,367.8888361889445,7.709227632997137,0.36669858195714833
344.6744227323973,344.92178780913633,362.8539753739833,7.223976242710635,0.3453171954441472
344.6802183775893,344.92758761373256,357.8191145590886,7.150624598364095,0.34069496177339414
344.68601402278154,344.9333874183288,352.78425374406083,7.173063054909639,0.34183996723484644
344.69180966797364,344.93918722292506,347.74939292909966,7.208408245283746,0.34327261100085543
344.69760531316564,344.9449870275213,342.71453211413836,6.951562859050398,0.3323916011344002
344.70340095835786,344.9507868321176,337.6796712991438,6.973396182077236,0.331382859105993
344.70919660354986,344.9565866367138,332.64481048418264,7.353831719600436,0.35141768559765263
344.71499224874196,344.96238644130995,327.6099496692546,7.139354372038167,0.3399923092302437
344.7207878939341,344.9681862459062,322.57508885429337,7.063421202077509,0.33869062651862486
344.7265835391262,344.97398605050245,317.5402280392656,7.332897621429776,0.3492866750658597
344.7323791843183,344.9797858550987,312.5053672243044,7.416701750516369,0.35169409841670357
344.73817482951034,344.9855856596949,307.47050640934316,7.141063976537609,0.33942584169311385
344.74397047470245,344.99138546429117,302.43564559438187,7.322038504895571,0.3480295914927275
344.74976611989456,344.99718526888734,297.4007847794207,7.621105910788407,0.36274279566861645
344.75556176508667,345.00298507348367,292.3659239644594,7.183058131067761,0.3414553722827515
344.7613574102788,345.00878487807984,287.33106314946497,7.565259049067289,0.35954868841744825
344.7671530554709,345.01458468267606,282.29620233450373,7.640184260726805,0.36475796984861925
344.772948700663,345.02038448727234,277.2613415195425,7.40218305280656,0.35176731022018154
344.77874434585505,345.02618429186845,272.2264807046146,7.611027755621732,0.3629531754638253
344.7845399910472,345.03198409646467,267.19161988962003,7.385321480260532,0.35126068014181094
344.79033563623926,345.03778390106095,262.1567590746588,6.8910502970371,0.32766938744059826
344.79613128143137,345.04358370565717,257.1218982596976,7.247606446889896,0.34543899449678306
344.80192692662354,345.04938351025345,252.08703744466976,7.178834208052929,0.34143797088434197
344.8077225718156,345.0551833148496,247.0521766297418,6.985192046665388,0.33270322677953956
344.8135182170076,345.0609831194458,242.01731581478057,7.547990660689174,0.3604617754631421
344.8193138621998,345.0667829240421,236.9824549997861,7.035771682066193,0.3350725585271924
344.8251095073918,345.0725827286384,231.94759418482482,7.110646461284016,0.34075527380354764
344.830905152584,345.07838253323456,226.9127333698636,7.012250559317708,0.3333257553532202
344.83670079777613,345.0841823378308,221.87787255483585,7.147552958113129,0.3427566506246984
344.8424964429681,345.089982142427,216.84301173994115,6.90686147532978,0.32887076079248484
344.84829208816024,345.09578194702317,211.80815092497988,7.7610873638504625,0.36835492689436816
344.85408773335234,345.1015817516194,206.77329011001868,6.9562117824965535,0.33081280150161113
