freq_sky_GHz,freq_rest_GHz,vel_kms,spec_mJybeam,espec_mJybeam
342.147428989,342.43413055361697,392.3284754066016,4.2271158326099725,0.29266463622953653
342.15318340107086,342.43988978758273,387.29300948351937,4.0424488053823655,0.27856606701675235
342.15893781314173,342.4456490215485,382.257543560404,4.13357726660226,0.28863190881429523
342.1646922252126,342.45140825551425,377.2220776372886,3.491342231046194,0.24325048751677308
342.17044663728336,342.45716748947996,372.1866117141733,3.6303572547660012,0.24914183390104866
342.17620104935435,342.46292672344583,367.15114579109115,3.9538303639019077,0.2747275245335055
342.18195546142516,342.4686859574116,362.11567986797576,4.29497176202695,0.29688056694297144
342.18770987349603,342.4744451913773,357.0802139448603,4.060598660292361,0.2812391869359285
342.19346428556685,342.48020442534306,352.04474802174485,4.068314054915163,0.2798247738426796
342.19921869763783,342.4859636593089,347.00928209859626,3.5456533611569,0.24600165289600295
342.20497310970865,342.4917228932746,341.97381617554737,4.362764740035945,0.30192588670280496
342.21072752177946,342.49748212724035,336.9383502524321,3.930774659427441,0.27197430467095535
342.2164819338504,342.5032413612061,331.90288432931663,3.9963844204705983,0.28003030981077437
342.22223634592115,342.50900059517187,326.86741840616793,3.9749558857130523,0.2751832633891986
342.22799075799213,342.5147598291377,321.8319524830525,4.3905631210054255,0.3024535469313793
342.23374517006295,342.52051906310345,316.79648655997045,4.175027858207487,0.2888250652648367
342.23949958213376,342.5262782970692,311.7610206368883,4.270211470235085,0.29760193692374787
342.24525399420463,342.53203753103503,306.7255547137396,4.537512764770256,0.31573502007688675
342.2510084062755,342.53779676500073,301.6900887906242,4.61995038183052,0.3189987496222683
342.2567628183464,342.5435559989665,296.6546228675421,4.043475959733062,0.2834662235485442
342.26251723041725,342.54931523293226,291.61915694442666,3.6638215948914303,0.25088040241619686
342.2682716424881,342.555074466898,286.5836910213113,3.5817800111328584,0.2468059823646692
342.27402605455893,342.5608337008638,281.54822509819587,4.04918265163463,0.280000186814941
342.2797804666298,342.56659293482954,276.51275917511384,4.0882345316703494,0.2828911406701965
342.2855348787007,342.5723521687953,271.4772932519984,3.702893463384339,0.2555096829984264
342.29128929077154,342.57811140276107,266.441827328883,4.706007100204387,0.3240830782750467
342.29704370284236,342.5838706367269,261.40636140573434,4.572257618264488,0.31620134718724197
342.30279811491334,342.58962987069265,256.3708954826189,4.6376009762438555,0.32288357059046374
342.30855252698416,342.5953891046584,251.3354295595701,4.36826071234235,0.3012832211077881
342.314306939055,342.6011483386241,246.2999636364547,4.156950323480348,0.2859511777764883
342.3200613511258,342.60690757258993,241.264497713306,3.3155674206705403,0.2291642437066324
342.32581576319666,342.6126668065557,236.22903179019062,4.280034627853364,0.29572874647044173
342.33157017526764,342.61842604052146,231.1935658670752,3.27423439401613,0.22783292156346202
342.33732458733846,342.6241852744872,226.1580999439931,3.61719906623535,0.24657316497307702
342.3430789994093,342.629944508453,221.12263402087768,4.334475674884892,0.2992103975469263
342.34883341148014,342.63570374241874,216.0871680977623,4.164477469277404,0.28910160651026384
342.354587823551,342.6414629763845,211.05170217464692,4.239276463015691,0.2935138641274586
342.3603422356219,342.64722221035026,206.01623625156483,3.706202129126345,0.25899755607233793
342.3660966476928,342.65298144431597,200.98077032844935,4.0248358636997805,0.2760295355492687
342.3718510597636,342.65874067828184,195.94530440530067,3.826846433248357,0.26251395847341896
342.3776054718345,342.6644999122476,190.90983848218534,3.5497530852909795,0.24433565598866372
342.3833598839053,342.6702591462133,185.87437255913648,3.890987223716341,0.26953941825864514
342.3891142959762,342.67601838017913,180.83890663602108,3.797703824028353,0.26346522707922604
342.39486870804706,342.68177761414483,175.8034407128724,3.2274629634800758,0.22626852032489791
342.40062312011787,342.6875368481106,170.76797478975698,3.8853327216564155,0.26775581499898277
342.4063775321888,342.69329608207636,165.7325088666416,3.784456885646313,0.2620402256430461
342.41213194425967,342.6990553160422,160.69704294355947,3.713615156447666,0.25890310457590443
342.4178863563305,342.70481455000794,155.6615770204441,3.943119364640828,0.2718841522901027
342.42364076840136,342.7105737839737,150.62611109732867,4.113046216182433,0.28242648645981666
342.42939518047217,342.71633301793946,145.59064517421328,3.865908569392425,0.26834628447781317
342.4351495925431,342.72209225190517,140.55517925113116,4.317221510547172,0.30009875985269624
342.44090400461397,342.727851485871,135.51971332801577,4.441038198351754,0.3107127136981789
342.4466584166848,342.7336107198368,130.48424740486706,4.087755985345879,0.28104125768274846
342.4524128287557,342.7393699538025,125.44878148178495,4.9666217338672665,0.3421901038553093
342.45816724082647,342.74512918776827,120.41331555870285,4.138126945303907,0.2853370981414445
342.4639216528974,342.75088842173403,115.37784963558744,4.620050854016342,0.3193388509473085
342.46967606496827,342.7566476556998,110.34238371243877,4.674235280480326,0.32691677421650767
342.4754304770392,342.76240688966567,105.30691778932336,5.233691271539181,0.3608467247638415
342.48118488911,342.7681661236314,100.27145186620797,4.644065665144195,0.3213180130888988
342.4869393011808,342.77392535759714,95.23598594315914,4.08739485329154,0.281175036841219
342.4926937132517,342.7796845915629,90.20052002001043,3.686671046564367,0.25013310757130364
342.49844812532257,342.78544382552866,85.16505409689505,3.3722360040473722,0.23193089528698743
342.50420253739344,342.79120305949436,80.12958817377967,4.229956658196428,0.2898056093558438
342.5099569494643,342.7969622934602,75.09412225066426,4.160031016982675,0.28643475350194375
342.5157113615352,342.80272152742594,70.05865632758214,4.307123118006037,0.2977440757894914
342.521465773606,342.80848076139165,65.02319040446672,3.6309992677128142,0.24725657875669568
342.52722018567687,342.8142399953575,59.98772448135135,4.064245420584789,0.28204547149391374
342.53297459774774,342.81999922932323,54.95225855823594,4.1860510555477655,0.29132540747202634
342.5387290098186,342.825758463289,49.916792635153826,4.4517484589913545,0.3066252757329048
342.5444834218895,342.8315176972548,44.88132671197185,4.174726048613565,0.2953837554144624
342.55023783396035,342.83727693122063,39.84586078888975,4.177505810414888,0.29003258368397444
342.55599224603117,342.84303616518633,34.81039486580763,4.547567100691439,0.31685817838000324
342.5617466581021,342.8487953991521,29.774928942725516,4.227620536596258,0.2953538919550671
342.5675010701729,342.8545546331178,24.739463019543546,4.910367645511816,0.33851523436038916
342.5732554822438,342.8603138670836,19.703997096461435,5.528369946794295,0.3899969362790451
342.5790098943146,342.8660731010494,14.668531173346032,5.701914427467449,0.3998444419439119
342.5847643063855,342.8718323350152,9.633065250230633,2.699667881979035,0.18896930849193164
